Borough,Category,Cohort Year,Cohort,# Total Cohort,# Grads,% Grads,# Total Regents,% Total Regents of Cohort,% Total Regents of Grads,# Advanced Regents,% Advanced Regents of Cohort,% Advanced Regents of Grads,# Regents without Advanced,% Regents without Advanced of Cohort,% Regents without Advanced of Grads,# Local,% Local of Cohort,% Local of Grads,# Still Enrolled,% Still Enrolled,# Dropout,% Dropout,# SACC (IEP Diploma),% SACC (IEP Diploma) of Cohort,# TASC (GED),% TASC (GED) of Cohort
Staten Island,Female,2001,4 year June,1805,1307,72.40997314,964,53.40720367,73.75669098,453,25.09695244,34.65952682,511,28.31024933,39.09716797,344,19.05817223,26.31981659,304,16.84210587,149,8.254847527,39,2.160664797,6,0.3324099779
Staten Island,Female,2014,5 year August,2222,1937,87.17371368,1717,77.27272797,88.64222717,715,32.17821884,36.91275024,1002,45.09450912,51.72947693,220,9.900990486,11.35776997,61,2.745274544,168,7.560756207,25,1.125112534,31,1.395139456
Staten Island,Female,2013,5 year August,2138,1867,87.32460022,1683,78.71842957,90.14461517,624,29.18615532,33.42260361,1059,49.53227234,56.72201538,184,8.606174469,9.855382919,72,3.367633343,154,7.202993393,18,0.8419083357,27,1.262862444
Staten Island,Female,2012,5 year August,2173,1873,86.19419861,1675,77.08237457,89.4287262,623,28.67004204,33.262146,1052,48.41233444,56.16657639,198,9.111826897,10.57127571,95,4.371836185,158,7.271053791,19,0.8743672371,28,1.288541198
Staten Island,Female,2011,5 year August,2135,1814,84.96487427,1625,76.1124115,89.58103943,568,26.60421562,31.31201744,1057,49.50819778,58.26902008,189,8.852458954,10.41896343,90,4.215456486,183,8.571428299,23,1.077283382,24,1.124121785
Staten Island,Female,2010,5 year August,2205,1887,85.57823181,1713,77.68707275,90.77901459,580,26.30385399,30.73661804,1133,51.38322067,60.04239655,174,7.891156673,9.220985413,78,3.537415028,193,8.75283432,14,0.6349206567,32,1.451247215
Staten Island,Female,2009,5 year August,2161,1797,83.15594482,1663,76.95511627,92.54312897,606,28.04257202,33.72286987,1057,48.91254044,58.82025528,134,6.200832844,7.456872463,90,4.164738655,228,10.55067062,8,0.3701989949,36,1.665895462
Staten Island,Female,2008,5 year August,2200,1808,82.1818161,1664,75.63636017,92.03540039,593,26.95454597,32.79867172,1071,48.68181992,59.23672485,144,6.545454502,7.964601994,88,4,230,10.45454502,38,1.727272749,35,1.590909123
Staten Island,Female,2007,5 year August,2170,1768,81.47465515,1532,70.59907532,86.65158081,537,24.74654388,30.37330246,995,45.85253525,56.27828217,236,10.87557602,13.34841633,84,3.870967627,259,11.93548393,30,1.382488489,28,1.290322542
Staten Island,Female,2006,5 year August,2201,1767,80.2816925,1426,64.78873444,80.70175171,621,28.21444893,35.14431381,805,36.5742836,45.55744171,341,15.49295807,19.29824638,94,4.270785809,254,11.54020882,54,2.453430176,31,1.408450723
Staten Island,Female,2014,5 year June,2222,1928,86.76867676,1715,77.18271637,88.95228577,714,32.13321304,37.0331955,1001,45.04950333,51.91908646,213,9.585958481,11.04771805,69,3.10531044,169,7.605760574,25,1.125112534,31,1.395139456
Staten Island,Female,2013,5 year June,2138,1855,86.76332855,1678,78.48456573,90.45822144,624,29.18615532,33.63881302,1054,49.29840851,56.81940842,177,8.278764725,9.541778564,84,3.928905487,154,7.202993393,18,0.8419083357,27,1.262862444
Staten Island,Female,2012,5 year June,2173,1869,86.01012421,1671,76.89830017,89.40609741,623,28.67004204,33.33333206,1048,48.22825623,56.07276535,198,9.111826897,10.59390068,99,4.555913448,158,7.271053791,19,0.8743672371,28,1.288541198
Staten Island,Female,2011,5 year June,2135,1804,84.49649048,1623,76.01873779,89.96674347,568,26.60421562,31.48558807,1055,49.41452026,58.48115158,181,8.477751732,10.03325939,100,4.683840752,183,8.571428299,23,1.077283382,24,1.124121785
Staten Island,Female,2010,5 year June,2205,1882,85.35147095,1710,77.55101776,90.86078644,580,26.30385399,30.81827927,1130,51.24716568,60.04250717,172,7.800453663,9.139213562,83,3.764172316,193,8.75283432,14,0.6349206567,32,1.451247215
Staten Island,Female,2009,5 year June,2161,1780,82.36927032,1654,76.53864288,92.92134857,606,28.04257202,34.04494476,1048,48.49606705,58.87640381,126,5.830634117,7.078651905,106,4.905136585,229,10.59694576,8,0.3701989949,36,1.665895462
Staten Island,Female,2008,5 year June,2200,1802,81.90908813,1662,75.54545593,92.23085785,593,26.95454597,32.90787888,1069,48.59090805,59.32297516,140,6.363636494,7.769145489,93,4.227272511,230,10.45454502,39,1.772727251,35,1.590909123
Staten Island,Female,2007,5 year June,2170,1754,80.82949066,1528,70.41474915,87.11516571,537,24.74654388,30.61573601,991,45.66820145,56.49943161,226,10.41474628,12.88483429,94,4.331797123,263,12.11981583,30,1.382488489,28,1.290322542
Staten Island,Female,2006,5 year June,2201,1761,80.00908661,1425,64.74330139,80.9199295,621,28.21444893,35.26405334,804,36.52885056,45.65587616,336,15.26578808,19.08006859,98,4.452521801,259,11.76737881,54,2.453430176,28,1.272148967
Staten Island,Female,2005,5 year June,2243,1758,78.37717438,1347,60.05350113,76.62116241,568,25.32322693,32.30944443,779,34.73027039,44.31171799,411,18.32367325,23.37883949,114,5.082479,264,11.76995087,46,2.050824881,60,2.674988747
Staten Island,Female,2004,5 year June,2111,1636,77.49881744,1232,58.36096573,75.30562592,570,27.00142097,34.8410759,662,31.35954475,40.4645462,404,19.13784981,24.69437599,93,4.405495167,240,11.36902046,52,2.463287592,90,4.263382435
Staten Island,Female,2003,5 year June,2115,1620,76.59574127,1201,56.78487015,74.13580322,482,22.78959846,29.75308609,719,33.99527359,44.38271713,419,19.81087494,25.86419678,161,7.612293243,261,12.34042454,57,2.695035458,16,0.7565011978
Staten Island,Female,2002,5 year June,2023,1541,76.17399596999999,1131,55.90707016,73.39389801,462,22.83736992,29.98053169,669,33.06969833,43.41336823,420,20.76124573,27.25502968,156,7.711319923,239,11.81413746,40,1.977261543,46,2.273850679
Staten Island,Female,2001,5 year June,1805,1422,78.78116608,994,55.06925201,69.90155029,456,25.2631588,32.0675087,538,29.80609512,37.83403778,429,23.767313,30.16877556,79,4.376731396,243,13.46260357,55,3.047091484,6,0.3324099779
Staten Island,Female,2013,6 year June,2137,1883,88.11418152,1692,79.17641449,89.85661316,624,29.19981194,33.13860703,1068,49.97660446,56.71800232,191,8.937763214,10.14338779,38,1.778193712,170,7.955077171,21,0.9826859832,25,1.169864297
Staten Island,Female,2012,6 year June,2171,1891,87.10271454,1682,77.47581482,88.94764709,623,28.69645309,32.94552994,1059,48.77936554,56.00211716,209,9.626899719,11.05235291,50,2.303086042,171,7.876554489,23,1.059419632,36,1.65822196
Staten Island,Female,2011,6 year June,2140,1835,85.74766541,1634,76.35514069,89.04631805,568,26.54205513,30.95367813,1066,49.81308365,58.09264374,201,9.392523766,10.95367813,53,2.476635456,195,9.112149239,28,1.308411241,26,1.214953303
Staten Island,Female,2010,6 year June,2208,1912,86.59420013,1723,78.03442383,90.11506653000001,580,26.268116,30.33472824,1143,51.76630402,59.78033447,189,8.559782982,9.884937286,48,2.173913002,193,8.740942001,19,0.8605072498,35,1.585144877
Staten Island,Female,2009,6 year June,2163,1824,84.32732391,1673,77.34627533,91.72148895,606,28.01664352,33.2236824,1067,49.32963562,58.49780655,151,6.981044769,8.27850914,49,2.265372276,237,10.95700455,13,0.6010171175,39,1.803051353
Staten Island,Female,2008,6 year June,2202,1829,83.06085205,1672,75.93096924,91.41607666,593,26.93006325,32.42208862,1079,49.0009079,58.99398422,157,7.129881859,8.583925247,49,2.225249767,247,11.21707535,44,1.998183489,31,1.407811046
Staten Island,Female,2007,6 year June,2171,1786,82.26623535,1538,70.84292603,86.11421967,537,24.73514557,30.06719017,1001,46.10778427,56.0470314,248,11.42330742,13.88577843,32,1.473975182,287,13.21971416,33,1.520036817,32,1.473975182
Staten Island,Female,2006,6 year June,2179,1791,82.19366455,1432,65.71821594,79.9553299,620,28.45341873,34.61753082,812,37.26480103,45.33779907,359,16.4754467,20.0446682,46,2.111060143,264,12.11564922,44,2.01927495,31,1.42267096
Staten Island,Female,2005,6 year June,2238,1784,79.7140274,1355,60.54512787,75.95291138,568,25.3798027,31.83856583,787,35.16532516,44.11434937,429,19.16890144,24.04708481,73,3.26184082,276,12.33243942,48,2.144772053,57,2.546916962
Staten Island,Female,2004,6 year June,2106,1661,78.86989594,1237,58.73694229,74.47320557,570,27.06552696,34.31667709,667,31.67141533,40.15653229,424,20.13295364,25.52679062,101,4.795821667,267,12.67806244,51,2.421652317,24,1.139601111
Staten Island,Female,2003,6 year June,2125,1670,78.58823395,1209,56.89411926,72.39521027,482,22.68235207,28.86227608,727,34.21176529,43.53293228,461,21.6941185,27.60478973,60,2.823529482,301,14.16470623,56,2.635294199,38,1.788235307
Staten Island,Female,2002,6 year June,2023,1571,77.65694427,1140,56.3519516,72.56524658,462,22.83736992,29.40802002,678,33.51458359,43.15722656,441,21.79930878,28.07129288,88,4.349975109,274,13.54424095,43,2.125555992,46,2.273850679
Staten Island,Female,2001,6 year June,1805,1433,79.39057922,998,55.29085922,69.644104,456,25.2631588,31.82135391,542,30.02770042,37.82275009,437,24.21052551,30.49546432,41,2.271468163,268,14.84764576,57,3.15789485,6,0.3324099779
Staten Island,Male,2015,4 year August,2263,1769,78.17057037,1532,67.69774628,86.6026001,582,25.71807289,32.89994431,950,41.97967148,53.70265579,237,10.4728241,13.3973999,310,13.69863033,127,5.612019539,20,0.8837825656,37,1.634997845
Staten Island,Male,2014,4 year August,2444,1895,77.53682709,1676,68.57610321,88.44327545,621,25.40916443,32.77044678,1055,43.16693878,55.67282486,219,8.960720062,11.55672836,339,13.8707037,156,6.382978916,21,0.859247148,33,1.350245476
Staten Island,Male,2013,4 year August,2488,1906,76.60771942,1727,69.41318512,90.60860443,611,24.55787849,32.05666351,1116,44.85530472,58.55194092,179,7.194533825,9.391395569,344,13.82636642,169,6.792604446,26,1.04501605,42,1.688102841
Staten Island,Male,2012,4 year August,2377,1806,75.97812653,1619,68.1110611,89.64562225,528,22.21287346,29.2358799,1091,45.89818954,60.40974426,187,7.867059231,10.35437393,359,15.10307121,176,7.404291153,13,0.5469078422,23,0.9676062465
Staten Island,Male,2011,4 year August,2346,1728,73.6572876,1559,66.45353699,90.21990967,515,21.95225906,29.80323982,1044,44.50127792,60.41666794,169,7.203751087,9.780092239,347,14.79113388,200,8.525149345,25,1.065643668,44,1.875532866
Staten Island,Male,2010,4 year August,2348,1774,75.55366516,1577,67.1635437,88.89514923,477,20.31516266,26.88838768,1100,46.84838104,62.00676346,197,8.390119553,11.10484791,320,13.62862015,213,9.071550369,14,0.5962521434,27,1.149914861
Staten Island,Male,2009,4 year August,2370,1697,71.6033783,1557,65.69620514,91.75014496,504,21.26582336,29.69947052,1053,44.43037796,62.05067825,140,5.907173157,8.249853134,386,16.28692055,219,9.240506172,27,1.139240503,41,1.729957819
Staten Island,Male,2008,4 year August,2421,1713,70.75588226,1595,65.88186646,93.1115036,492,20.3221817,28.72154045,1103,45.55968475,64.38996124,118,4.874019146,6.888499737,415,17.14167786,234,9.665427208,13,0.5369681716,43,1.77612555
Staten Island,Male,2007,4 year August,2330,1625,69.74249268,1412,60.60085678,86.8923111,467,20.04291916,28.73846245,945,40.55794144,58.15384674,213,9.141631126,13.10769272,394,16.90987206,221,9.484978676,19,0.8154506683,65,2.789699554
Staten Island,Male,2006,4 year August,2413,1725,71.48777771,1458,60.42271042,84.52173615,573,23.74637413,33.21739197,885,36.676338200000004,51.30434799,267,11.06506443,15.47826099,350,14.50476646,235,9.73891449,27,1.118939042,74,3.066721916
Staten Island,Male,2005,4 year August,2244,1517,67.60249329,1187,52.89661407,78.24653625,490,21.83600807,32.30059433,697,31.060606,45.94594574,330,14.70588207,21.753459929999998,395,17.60249519,204,9.090909004,42,1.871657729,86,3.832442045
Staten Island,Male,2015,4 year June,2263,1724,76.18206024,1513,66.8581543,87.76102448,582,25.71807289,33.75870132,931,41.1400795,54.00231934,211,9.323905945,12.23897934,355,15.68714142,127,5.612019539,20,0.8837825656,37,1.634997845
Staten Island,Male,2014,4 year June,2444,1846,75.53191376,1645,67.30769348,89.11159515,620,25.36824799,33.58613205,1025,41.93944168,55.52545929,201,8.224222183,10.88840771,388,15.87561417,156,6.382978916,21,0.859247148,33,1.350245476
Staten Island,Male,2013,4 year June,2488,1866,75,1700,68.32797241,91.10396576,610,24.51768494,32.69024658,1090,43.81029129,58.41371918,166,6.672025681,8.896034241,384,15.43408394,169,6.792604446,26,1.04501605,42,1.688102841
Staten Island,Male,2012,4 year June,2377,1753,73.74842072,1582,66.55448151,90.24529266,528,22.21287346,30.11979485,1054,44.34160614,60.12549973,171,7.19394207,9.754706383,412,17.33277321,176,7.404291153,13,0.5469078422,23,0.9676062465
Staten Island,Male,2011,4 year June,2346,1681,71.65387726,1532,65.30264282,91.13623047,515,21.95225906,30.63652611,1017,43.35038376,60.49970245,149,6.351236343,8.863771439,394,16.79454422,200,8.525149345,25,1.065643668,44,1.875532866
Staten Island,Male,2010,4 year June,2348,1699,72.35945129,1530,65.16184235,90.05297089,474,20.18739319,27.89876366,1056,44.97444534,62.15420914,169,7.197615147,9.947027206,395,16.82282829,213,9.071550369,14,0.5962521434,27,1.149914861
Staten Island,Male,2009,4 year June,2370,1628,68.69198608,1502,63.37552643,92.26044464,503,21.223629,30.89680672,999,42.15189743,61.36363602,126,5.316455841,7.739557743,453,19.11392403,219,9.240506172,29,1.22362864,41,1.729957819
Staten Island,Male,2008,4 year June,2421,1640,67.74060059,1546,63.85791016,94.26829529,492,20.3221817,30,1054,43.53572845,64.26829529,94,3.882693052,5.731707096,488,20.15695953,234,9.665427208,13,0.5369681716,43,1.77612555
Staten Island,Male,2007,4 year June,2330,1572,67.46781158,1380,59.22746658,87.78626251,466,20,29.6437664,914,39.22746658,58.1424942,192,8.240343094,12.21374035,446,19.14163017,222,9.527896881,20,0.858369112,63,2.703862667
Staten Island,Male,2006,4 year June,2413,1681,69.6643219,1429,59.22088623,85.00892639,573,23.74637413,34.08685303,856,35.47451401,50.92206955,252,10.44343185,14.99107647,394,16.32822227,235,9.73891449,27,1.118939042,74,3.066721916
Staten Island,Male,2005,4 year June,2244,1465,65.28520203,1164,51.87165833,79.45392609,490,21.83600807,33.44709778,674,30.03565025,46.00682449,301,13.41354847,20.54607582,447,19.91978645,204,9.090909004,42,1.871657729,86,3.832442045
Staten Island,Male,2004,4 year June,2092,1310,62.61950302,1035,49.47418594,79.00763702,461,22.03632927,35.19083786,574,27.43785858,43.81679535,275,13.14531517,20.99236679,481,22.99235153,225,10.75525856,68,3.250478029,8,0.3824091852
Staten Island,Male,2003,4 year June,2103,1297,61.67379761,1005,47.78887177,77.4865036,404,19.2106514,31.14880562,601,28.57822227,46.3377037,292,13.88492584,22.51349258,530,25.20209312,212,10.08083725,41,1.949595809,23,1.093675733
Staten Island,Male,2002,4 year June,2111,1295,61.3453331,948,44.90762711,73.20463562,400,18.94836617,30.88803101,548,25.95926094,42.3166008,348,16.48507881,26.8725872,503,23.82756996,240,11.36902046,19,0.9000473619,53,2.510658503
Staten Island,Male,2001,4 year June,2067,1258,60.86115265,937,45.33139801,74.48330688,423,20.4644413,33.62480164,514,24.86695671,40.85850525,321,15.52975368,25.51669312,482,23.31881905,268,12.96565056,54,2.612481833,5,0.2418964654
Staten Island,Male,2014,5 year August,2433,1976,81.21660614,1716,70.5302124,86.84210205,622,25.56514549,31.47773361,1094,44.965065,55.36437225,260,10.68639565,13.15789509,113,4.644471645,253,10.39868546,44,1.808466911,47,1.931771517
Staten Island,Male,2013,5 year August,2486,1993,80.16894531,1773,71.31938934,88.96136475,611,24.57763481,30.65730095,1162,46.74175262,58.3040657,220,8.849557877,11.03863525,144,5.792437553,247,9.935639381,52,2.091713667,49,1.971037865
Staten Island,Male,2012,5 year August,2371,1901,80.17713928,1677,70.7296524,88.21672821,528,22.269084929999998,27.77485466,1149,48.46056366,60.44187164,224,9.447490692,11.78327179,145,6.115562916,246,10.37536907,37,1.560523033,42,1.771404505
Staten Island,Male,2011,5 year August,2343,1849,78.91591644,1630,69.56893158,88.15576172,515,21.98036766,27.85289383,1115,47.58856201,60.30286789,219,9.346990585,11.84424019,141,6.017925739,280,11.95049095,34,1.451130986,37,1.579172015
Staten Island,Male,2010,5 year August,2343,1868,79.72684479,1628,69.48356628,87.15203094,477,20.35851479,25.53533173,1151,49.12505341,61.61670303,240,10.24327755,12.84796619,123,5.249680042,279,11.90781021,31,1.323090076,40,1.707212925
Staten Island,Male,2009,5 year August,2365,1819,76.91332245,1637,69.21775818,89.99449921,504,21.31078148,27.70753098,1133,47.90697861,62.28697205,182,7.695560455,10.00549793,160,6.76532793,304,12.85412216,29,1.226215601,50,2.114164829
Staten Island,Male,2008,5 year August,2400,1803,75.125,1659,69.125,92.01331329,492,20.5,27.28785324,1167,48.625,64.72545624,144,6,7.986688614,166,6.916666508,331,13.79166698,46,1.916666627,49,2.041666746
Staten Island,Male,2007,5 year August,2306,1726,74.84822083,1471,63.79011154,85.22595978,468,20.29488373,27.11471558,1003,43.49523163,58.11124039,255,11.05810928,14.77404404,124,5.377276897,338,14.65741539,43,1.864700794,70,3.035559416
Staten Island,Male,2006,5 year August,2445,1811,74.06952667,1493,61.06339645,82.44064331,574,23.47648239,31.69519615,919,37.58691025,50.74544525,318,13.00613499,17.5593586,162,6.625766754,346,14.15132904,57,2.331288338,64,2.617586851
Staten Island,Male,2014,5 year June,2433,1967,80.84669495,1715,70.48910522,87.18861389,621,25.52404404,31.57092094,1094,44.965065,55.61769104,252,10.35758305,12.81138802,121,4.973284245,254,10.43978596,44,1.808466911,47,1.931771517
Staten Island,Male,2013,5 year June,2486,1988,79.96781921,1771,71.23893738,89.0845108,611,24.57763481,30.73440552,1160,46.66130447,58.35010147,217,8.728881836,10.91549301,149,5.993564129,247,9.935639381,52,2.091713667,49,1.971037865
Staten Island,Male,2012,5 year June,2371,1896,79.96625519,1673,70.5609436,88.23839569,528,22.269084929999998,27.84810066,1145,48.29185867,60.39029694,223,9.405314445,11.76160336,150,6.326444626,246,10.37536907,37,1.560523033,42,1.771404505
Staten Island,Male,2011,5 year June,2343,1822,77.7635498,1613,68.8433609,88.52909088,515,21.98036766,28.26564217,1098,46.86299515,60.26344681,209,8.92018795,11.47091103,168,7.170294285,280,11.95049095,34,1.451130986,37,1.579172015
Staten Island,Male,2010,5 year June,2343,1855,79.1720047,1622,69.22748566,87.43935394,477,20.35851479,25.7142849,1145,48.86897278,61.72506714,233,9.944515228,12.56064701,136,5.804523945,279,11.90781021,31,1.323090076,40,1.707212925
Staten Island,Male,2009,5 year June,2365,1809,76.49048615,1631,68.96405792,90.16030884,504,21.31078148,27.86069679,1127,47.65327835,62.29961395,178,7.526427269,9.839690208,170,7.188160896,304,12.85412216,29,1.226215601,50,2.114164829
Staten Island,Male,2008,5 year June,2400,1791,74.625,1652,68.83333588,92.23897552,492,20.5,27.47068596,1160,48.33333206,64.76828766,139,5.791666508,7.761027336,178,7.416666508,331,13.79166698,46,1.916666627,49,2.041666746
Staten Island,Male,2007,5 year June,2306,1709,74.11101532,1459,63.26972961,85.37155914,468,20.29488373,27.38443565,991,42.9748497,57.9871254,250,10.8412838,14.628438,134,5.810927868,345,14.96097183,43,1.864700794,70,3.035559416
